SortIt	Order	Date	Image_Name	SiteNo	SideNo	LFC	LFCC	LFCCR	DF	Pelicans	Grebes	Cormorant	Percent_Obstructed	Exposure	Image_Clarity	Water_Clarity	Month	Day	Year	Time	Time_as_Num	Discharge_cms	Velocity_m_s	Argo_Depth_m	Logger_Depth_m	Logger_Temp_C	DucksUnlimited_Temp	Discharge_Dir
2097	4882	29/06/2014	IMG_0550	1	1	11	11	11	0	0	0	0	0	2	2	3	29	6	2014	7:00:00	0.29167	-26.224	-0.359	3.033	1.088	19.216	20.4	From_Marsh
2098	4883	29/06/2014	IMG_0551	1	1	4	4	4	0	2	0	0	4	2	2	3	29	6	2014	7:15:00	0.30208	-28.395	-0.398	3.035	1.068	19.166	20.3	From_Marsh
2099	4884	29/06/2014	IMG_0552	1	1	0	0	0	0	0	0	0	0	2	2	3	29	6	2014	7:30:00	0.3125	-29.416	-0.419	3.041	1.033	19.109	20.3	From_Marsh
2100	4885	29/06/2014	IMG_0553	1	1	3	3	3	0	2	0	0	5	2	2	3	29	6	2014	7:45:00	0.32292	-29.114	-0.41	3.044	1.041	19.079	20.2	From_Marsh
2101	4886	29/06/2014	IMG_0554	1	1	1	1	1	0	1	0	0	4	2	2	3	29	6	2014	8:00:00	0.33333	-30.491	-0.439	3.035	1.063	19.029	20.2	From_Marsh
2102	4887	29/06/2014	IMG_0555	1	1	0	0	0	0	1	0	0	5	2	2	3	29	6	2014	8:15:00	0.34375	-30.711	-0.477	3.036	1.039	18.967	20.2	From_Marsh
2103	4888	29/06/2014	IMG_0556	1	1	5	5	5	0	2	0	0	6	2	2	3	29	6	2014	8:30:00	0.35417	-30.815	-0.493	3.04	1.071	18.956	20.1	From_Marsh
2104	4889	29/06/2014	IMG_0557	1	1	2	2	2	0	0	0	0	0	2	2	3	29	6	2014	8:45:00	0.36458	-31.395	-0.487	3.044	1.049	18.967	20.1	From_Marsh
2105	4890	29/06/2014	IMG_0558	1	1	2	2	2	0	0	0	0	0	2	2	3	29	6	2014	9:00:00	0.375	-31.008	-0.511	3.042	1.04	18.93	20	From_Marsh
2106	4891	29/06/2014	IMG_0559	1	1	1	1	1	0	1	0	0	4	2	2	3	29	6	2014	9:15:00	0.38542	-31.783	-0.514	3.045	1.034	18.867	20	From_Marsh
2107	4892	29/06/2014	IMG_0560	1	1	0	0	0	0	1	0	0	0	2	2	3	29	6	2014	9:30:00	0.39583	-32.575	-0.513	3.053	1.03	18.834	19.9	From_Marsh
2108	4893	29/06/2014	IMG_0561	1	1	0	0	0	0	1	0	0	4	2	2	3	29	6	2014	9:45:00	0.40625	-31.618	-0.524	3.052	1.046	18.818	19.9	From_Marsh
2109	4894	29/06/2014	IMG_0562	1	1	0	0	0	0	2	0	0	4	2	2	3	29	6	2014	10:00:00	0.41667	-30.806	-0.516	3.054	1.034	18.786	19.9	From_Marsh
2110	4895	29/06/2014	IMG_0563	1	1	0	0	0	0	0	0	0	0	2	2	3	29	6	2014	10:15:00	0.42708	-30.433	-0.53	3.054	1.018	18.775	19.8	From_Marsh
2111	4896	29/06/2014	IMG_0564	1	1	0	0	0	0	1	0	0	5	2	2	3	29	6	2014	10:30:00	0.4375	-30.114	-0.544	3.051	1.033	18.779	19.8	From_Marsh
2112	4897	29/06/2014	IMG_0565	1	1	0	0	0	0	1	0	0	4	2	2	3	29	6	2014	10:45:00	0.44792	-29.915	-0.525	3.06	1.021	18.741	19.7	From_Marsh
2113	4898	29/06/2014	IMG_0566	1	1	0	0	0	0	1	0	0	5	2	2	3	29	6	2014	11:00:00	0.45833	-28.57	-0.508	3.068	1.053	18.675	19.7	From_Marsh
2114	4899	29/06/2014	IMG_0567	1	1	0	0	0	0	1	0	0	2	2	2	3	29	6	2014	11:15:00	0.46875	-28.601	-0.501	3.07	1.037	18.634	19.7	From_Marsh
2115	4900	29/06/2014	IMG_0568	1	1	0	0	0	0	1	0	0	1	2	2	3	29	6	2014	11:30:00	0.47917	-27.952	-0.494	3.075	1.046	18.609	19.6	From_Marsh
2116	4901	29/06/2014	IMG_0569	1	1	0	0	0	0	0	0	0	0	2	2	3	29	6	2014	11:45:00	0.48958	-26.263	-0.49	3.077	1.045	18.561	19.6	From_Marsh
2117	4902	29/06/2014	IMG_0570	1	1	0	0	0	0	2	0	0	4	2	2	3	29	6	2014	12:00:00	0.5	-24.563	-0.466	3.081	1.027	18.517	19.5	From_Marsh
2118	4903	29/06/2014	IMG_0571	1	1	0	0	0	0	1	0	0	5	2	2	3	29	6	2014	12:15:00	0.51042	-24.205	-0.465	3.088	1.057	18.471	19.5	From_Marsh
2119	4904	29/06/2014	IMG_0572	1	1	0	0	0	0	0	0	0	0	2	2	3	29	6	2014	12:30:00	0.52083	-23.434	-0.451	3.097	1.032	18.433	19.5	From_Marsh
2120	4905	29/06/2014	IMG_0573	1	1	1	1	1	0	1	0	0	0	2	2	3	29	6	2014	12:45:00	0.53125	-22.935	-0.421	3.104	1.073	18.431	19.4	From_Marsh
2121	4906	29/06/2014	IMG_0574	1	1	2	2	2	0	0	0	0	0	2	2	3	29	6	2014	13:00:00	0.54167	-22.205	-0.391	3.11	1.107	18.435	19.4	From_Marsh
2122	4907	29/06/2014	IMG_0575	1	1	7	7	7	0	0	0	0	0	2	2	3	29	6	2014	13:15:00	0.55208	-21.353	-0.384	3.117	1.108	18.401	19.3	From_Marsh
2123	4908	29/06/2014	IMG_0576	1	1	6	6	6	0	0	0	0	0	2	2	3	29	6	2014	13:30:00	0.5625	-21.402	-0.369	3.124	1.067	18.354	19.3	From_Marsh
2124	4909	29/06/2014	IMG_0577	1	1	12	12	12	0	1	0	0	2	2	1	3	29	6	2014	13:45:00	0.57292	-20.306	-0.36	3.128	1.13	18.327	19.2	From_Marsh
2125	4910	29/06/2014	IMG_0578	1	1	12	12	12	0	0	0	0	0	2	1	3	29	6	2014	14:00:00	0.58333	-19.323	-0.347	3.132	1.142	18.315	19.2	From_Marsh
2126	4911	29/06/2014	IMG_0579	1	1	25	25	25	0	0	0	0	0	2	1	3	29	6	2014	14:15:00	0.59375	-18.487	-0.333	3.135	1.134	18.344	19.2	From_Marsh
2127	4912	29/06/2014	IMG_0580	1	1	36	36	36	0	0	0	0	0	2	1	3	29	6	2014	14:30:00	0.60417	-18.061	-0.333	3.136	1.169	18.347	19.2	From_Marsh
2128	4913	29/06/2014	IMG_0581	1	1	28	28	28	0	0	0	0	0	2	1	3	29	6	2014	14:45:00	0.61458	-17.922	-0.313	3.147	1.139	18.322	19.2	From_Marsh
2129	4914	29/06/2014	IMG_0582	1	1	26	26	26	0	1	0	0	0	2	1	3	29	6	2014	15:00:00	0.625	-17.957	-0.296	3.152	1.144	18.308	19.2	From_Marsh
2130	4915	29/06/2014	IMG_0583	1	1	12	13	13	0	1	0	0	5	2	2	3	29	6	2014	15:15:00	0.63542	-18.562	-0.282	3.155	1.16	18.319	19.2	From_Marsh
2131	4916	29/06/2014	IMG_0584	1	1	35	35	35	0	0	0	0	0	2	2	3	29	6	2014	15:30:00	0.64583	-18.635	-0.275	3.155	1.132	18.353	19.2	From_Marsh
2132	4917	29/06/2014	IMG_0585	1	1	18	18	18	0	0	0	0	0	2	2	3	29	6	2014	15:45:00	0.65625	-18.722	-0.273	3.154	1.164	18.352	19.1	From_Marsh
2133	4918	29/06/2014	IMG_0586	1	1	30	30	30	0	0	0	0	0	2	2	3	29	6	2014	16:00:00	0.66667	-18.306	-0.274	3.151	1.151	18.363	19.1	From_Marsh
2134	4919	29/06/2014	IMG_0587	1	1	23	23	23	0	0	0	0	0	2	2	3	29	6	2014	16:15:00	0.67708	-19.016	-0.284	3.15	1.185	18.382	19.1	From_Marsh
2135	4920	29/06/2014	IMG_0588	1	1	20	20	20	0	0	0	0	0	2	2	3	29	6	2014	16:30:00	0.6875	-19.206	-0.285	3.151	1.155	18.366	19.1	From_Marsh
2136	4921	29/06/2014	IMG_0589	1	1	15	15	15	0	0	0	0	0	2	2	3	29	6	2014	16:45:00	0.69792	-19.311	-0.287	3.151	1.111	18.351	19.1	From_Marsh
2137	4922	29/06/2014	IMG_0590	1	1	25	25	25	0	0	0	0	0	2	2	2	29	6	2014	17:00:00	0.70833	-19.556	-0.28	3.149	1.104	18.352	19.1	From_Marsh
2138	4923	29/06/2014	IMG_0591	1	1	17	18	18	0	1	0	0	4	2	2	2	29	6	2014	17:15:00	0.71875	-18.288	-0.292	3.147	1.169	18.356	19.1	From_Marsh
2139	4924	29/06/2014	IMG_0592	1	1	22	23	23	0	2	0	0	6	2	2	2	29	6	2014	17:30:00	0.72917	-17.363	-0.295	3.147	1.17	18.361	19.1	From_Marsh
2140	4925	29/06/2014	IMG_0593	1	1	24	25	25	0	1	0	0	4	2	2	2	29	6	2014	17:45:00	0.73958	-16.408	-0.298	3.14	1.155	18.373	19.1	From_Marsh
2141	4926	29/06/2014	IMG_0594	1	1	46	46	46	0	0	0	0	0	2	2	2	29	6	2014	18:00:00	0.75	-14.464	-0.302	3.14	1.189	18.38	19.1	From_Marsh
2142	4927	29/06/2014	IMG_0595	1	1	50	50	50	0	0	0	0	0	2	1	2	29	6	2014	18:15:00	0.76042	-13.196	-0.281	3.145	1.164	18.385	19.1	From_Marsh
2143	4928	29/06/2014	IMG_0596	1	1	45	49	49	0	2	0	0	9	2	1	2	29	6	2014	18:30:00	0.77083	-12.884	-0.265	3.147	1.129	18.395	19.2	From_Marsh
2144	4929	29/06/2014	IMG_0597	1	1	52	52	52	0	0	0	0	0	2	1	2	29	6	2014	18:45:00	0.78125	-11.996	-0.249	3.15	1.179	18.398	19.2	From_Marsh
2145	4930	29/06/2014	IMG_0598	1	1	47	47	47	0	0	0	0	0	2	1	2	29	6	2014	19:00:00	0.79167	-10.107	-0.217	3.153	1.239	18.42	19.2	From_Marsh
2146	4931	29/06/2014	IMG_0599	1	1	37	37	37	0	0	0	0	0	2	2	2	29	6	2014	19:15:00	0.80208	-8.068	-0.196	3.157	1.244	18.418	19.2	From_Marsh
2147	4932	29/06/2014	IMG_0600	1	1	50	50	50	0	0	0	0	0	2	1	2	29	6	2014	19:30:00	0.8125	-7.847	-0.191	3.156	1.224	18.392	19.2	From_Marsh
2148	4933	29/06/2014	IMG_0601	1	1	61	61	61	0	0	0	0	0	2	1	2	29	6	2014	19:45:00	0.82292	-8.281	-0.176	3.162	1.231	18.367	19.2	From_Marsh
2149	4934	29/06/2014	IMG_0602	1	1	34	34	34	0	0	0	0	0	2	1	2	29	6	2014	20:00:00	0.83333	-8.3	-0.145	3.167	1.257	18.346	19.1	From_Marsh
2150	4935	29/06/2014	IMG_0603	1	1	47	49	49	0	1	0	0	5	2	2	2	29	6	2014	20:15:00	0.84375	-6.739	-0.112	3.17	1.212	18.315	19.1	From_Marsh
2151	4936	29/06/2014	IMG_0604	1	1	77	77	77	0	0	0	0	0	2	1	2	29	6	2014	20:30:00	0.85417	-6.231	-0.109	3.162	1.262	18.281	19.1	From_Marsh
2152	4937	29/06/2014	IMG_0605	1	1	52	52	52	0	0	0	0	0	2	1	2	29	6	2014	20:45:00	0.86458	-4.265	-0.116	3.169	1.253	18.253	19.1	From_Marsh
2153	4938	29/06/2014	IMG_0606	1	1	43	46	46	0	0	0	0	8	2	2	2	29	6	2014	21:00:00	0.875	-2.676	-0.116	3.166	1.192	18.236	19.1	From_Marsh
2154	4939	29/06/2014	IMG_0607	1	1	49	50	50	0	1	0	0	3	2	1	2	29	6	2014	21:15:00	0.88542	-3.445	-0.091	3.172	1.251	18.226	19.1	From_Marsh
2155	4940	29/06/2014	IMG_0608	1	1	48	50	50	0	0	0	0	4	2	1	2	29	6	2014	21:30:00	0.89583	-3.859	-0.082	3.178	1.236	18.208	19.1	From_Marsh
2156	4941	29/06/2014	IMG_0609	1	1	58	60	60	0	0	0	0	4	2	1	2	29	6	2014	21:45:00	0.90625	-3.732	-0.051	3.18	1.247	18.188	19	From_Marsh
2157	4972	30/06/2014	IMG_0640	1	1	11	12	12	0	0	0	0	6	2	1	3	30	6	2014	5:30:00	0.22917	12.829	0.115	3.184	1.294	17.731	18.7	From_Lake
2158	4973	30/06/2014	IMG_0641	1	1	17	18	18	0	0	0	0	3	2	1	3	30	6	2014	5:45:00	0.23958	15.334	0.113	3.196	1.324	17.72	18.7	From_Lake
2159	4974	30/06/2014	IMG_0642	1	1	4	4	4	0	0	0	0	0	2	1	3	30	6	2014	6:00:00	0.25	15.709	0.116	3.196	1.307	17.711	18.7	From_Lake
2160	4975	30/06/2014	IMG_0643	1	1	6	6	6	0	1	0	0	5	2	1	3	30	6	2014	6:15:00	0.26042	17.015	0.178	3.201	1.324	17.7	18.7	From_Lake
2161	4976	30/06/2014	IMG_0644	1	1	7	7	7	0	1	0	0	1	2	1	3	30	6	2014	6:30:00	0.27083	12.968	0.22	3.202	1.322	17.688	18.7	From_Lake
2162	4977	30/06/2014	IMG_0645	1	1	4	4	4	0	1	0	0	5	2	1	3	30	6	2014	6:45:00	0.28125	12.99	0.26	3.202	1.308	17.681	18.7	From_Lake
2163	4978	30/06/2014	IMG_0646	1	1	13	14	14	0	1	0	0	5	2	1	3	30	6	2014	7:00:00	0.29167	13.955	0.265	3.205	1.32	17.676	18.7	From_Lake
2164	4979	30/06/2014	IMG_0647	1	1	4	4	4	0	0	0	0	0	2	1	3	30	6	2014	7:15:00	0.30208	13.337	0.287	3.196	1.298	17.675	18.7	From_Lake
2165	4980	30/06/2014	IMG_0648	1	1	9	9	9	0	0	0	0	0	2	1	3	30	6	2014	7:30:00	0.3125	12.421	0.223	3.195	1.316	17.675	18.7	From_Lake
2166	4981	30/06/2014	IMG_0649	1	1	18	18	18	0	0	0	0	0	2	1	3	30	6	2014	7:45:00	0.32292	11.523	0.224	3.194	1.309	17.676	18.7	From_Lake
2167	4982	30/06/2014	IMG_0650	1	1	8	8	8	0	0	0	0	0	2	1	3	30	6	2014	8:00:00	0.33333	10.269	0.239	3.192	1.317	17.678	18.7	From_Lake
2168	4983	30/06/2014	IMG_0651	1	1	12	12	12	0	0	0	0	0	2	1	3	30	6	2014	8:15:00	0.34375	12.622	0.23	3.19	1.305	17.674	18.7	From_Lake
2169	4984	30/06/2014	IMG_0652	1	1	24	24	24	0	0	0	0	0	2	1	3	30	6	2014	8:30:00	0.35417	9.221	0.215	3.189	1.294	17.675	18.7	From_Lake
2170	4985	30/06/2014	IMG_0653	1	1	13	13	13	0	0	0	0	0	2	1	3	30	6	2014	8:45:00	0.36458	7.404	0.201	3.187	1.295	17.676	18.7	From_Lake
2171	4986	30/06/2014	IMG_0654	1	1	19	19	19	0	0	0	0	0	2	1	3	30	6	2014	9:00:00	0.375	5.511	0.181	3.187	1.278	17.676	18.7	From_Lake
2172	4987	30/06/2014	IMG_0655	1	1	31	31	31	0	0	0	0	0	2	1	3	30	6	2014	9:15:00	0.38542	2.73	0.219	3.182	1.28	17.679	18.7	From_Lake
2173	4988	30/06/2014	IMG_0656	1	1	39	39	39	0	0	0	0	0	2	1	3	30	6	2014	9:30:00	0.39583	1.142	0.165	3.179	1.281	17.688	18.7	From_Lake
2174	4989	30/06/2014	IMG_0657	1	1	22	22	22	0	0	0	0	0	2	1	3	30	6	2014	9:45:00	0.40625	0.769	0.136	3.178	1.278	17.709	18.7	From_Lake
2175	4990	30/06/2014	IMG_0658	1	1	18	18	18	0	0	0	0	0	2	1	3	30	6	2014	10:00:00	0.41667	0.768	0.106	3.173	1.274	17.731	18.8	From_Lake
2176	4991	30/06/2014	IMG_0659	1	1	22	23	23	0	0	0	0	5	2	1	3	30	6	2014	10:15:00	0.42708	1.106	0.062	3.17	1.25	17.758	18.8	From_Lake
2177	4992	30/06/2014	IMG_0660	1	1	25	25	25	0	0	0	0	0	2	1	3	30	6	2014	10:30:00	0.4375	0.89	0.036	3.168	1.258	17.788	18.8	From_Lake
2178	4993	30/06/2014	IMG_0661	1	1	31	31	31	0	0	0	0	0	2	1	3	30	6	2014	10:45:00	0.44792	3.34	0.03	3.168	1.267	17.823	18.9	From_Lake
2179	4994	30/06/2014	IMG_0662	1	1	0	0	0	0	0	0	0	0	2	1	3	30	6	2014	11:00:00	0.45833	7.542	0.03	3.165	1.279	17.854	18.9	From_Lake
2180	4995	30/06/2014	IMG_0663	1	1	0	0	0	0	0	0	0	0	2	1	3	30	6	2014	11:15:00	0.46875	12.877	0.036	3.161	1.28	17.873	18.9	From_Lake
2181	4996	30/06/2014	IMG_0664	1	1	0	0	0	0	0	0	0	0	2	1	3	30	6	2014	11:30:00	0.47917	15.496	0.032	3.162	1.28	17.892	18.9	From_Lake
2182	4997	30/06/2014	IMG_0665	1	1	0	0	0	0	0	0	0	0	2	1	3	30	6	2014	11:45:00	0.48958	17.606	0.072	3.163	1.29	17.917	18.9	From_Lake
2183	4998	30/06/2014	IMG_0666	1	1	0	0	0	0	0	0	0	0	2	1	3	30	6	2014	12:00:00	0.5	16.453	0.139	3.167	1.294	17.935	18.9	From_Lake
2184	4999	30/06/2014	IMG_0667	1	1	0	0	0	0	0	0	0	0	2	1	3	30	6	2014	12:15:00	0.51042	13.307	0.225	3.17	1.287	17.952	19	From_Lake
2185	5000	30/06/2014	IMG_0668	1	1	0	0	0	0	0	0	0	0	2	1	3	30	6	2014	12:30:00	0.52083	12.793	0.269	3.153	1.281	17.979	19.1	From_Lake
2186	5001	30/06/2014	IMG_0669	1	1	0	0	0	0	1	0	0	5	2	1	3	30	6	2014	12:45:00	0.53125	13.859	0.303	3.155	1.289	18.032	19.1	From_Lake
2187	5002	30/06/2014	IMG_0670	1	1	0	0	0	0	1	0	0	5	2	1	3	30	6	2014	13:00:00	0.54167	18.055	0.285	3.15	1.298	18.091	19.2	From_Lake
2188	5003	30/06/2014	IMG_0671	1	1	0	0	0	0	0	0	0	0	2	1	3	30	6	2014	13:15:00	0.55208	22.069	0.234	3.149	1.302	18.149	19.2	From_Lake
2189	5004	30/06/2014	IMG_0672	1	1	0	0	0	0	0	0	0	0	2	1	3	30	6	2014	13:30:00	0.5625	23.454	0.226	3.146	1.309	18.212	19.2	From_Lake
2190	5005	30/06/2014	IMG_0673	1	1	0	0	0	0	1	0	0	0	2	1	3	30	6	2014	13:45:00	0.57292	26.23	0.242	3.157	1.31	18.267	19.3	From_Lake
2191	5006	30/06/2014	IMG_0674	1	1	0	0	0	0	0	0	0	0	2	1	3	30	6	2014	14:00:00	0.58333	28.097	0.309	3.162	1.309	18.322	19.3	From_Lake
2192	5007	30/06/2014	IMG_0675	1	1	3	3	3	0	0	0	0	0	2	1	3	30	6	2014	14:15:00	0.59375	26.845	0.375	3.156	1.31	18.376	19.3	From_Lake
2193	5008	30/06/2014	IMG_0676	1	1	1	1	1	0	0	0	0	0	2	1	3	30	6	2014	14:30:00	0.60417	27.667	0.397	3.158	1.309	18.427	19.3	From_Lake
2194	5009	30/06/2014	IMG_0677	1	1	0	0	0	0	0	0	0	0	2	1	3	30	6	2014	14:45:00	0.61458	24.707	0.443	3.154	1.308	18.475	19.4	From_Lake
2195	5010	30/06/2014	IMG_0678	1	1	2	2	2	0	0	0	0	0	2	1	3	30	6	2014	15:00:00	0.625	24.728	0.475	3.147	1.311	18.545	19.6	From_Lake
2196	5011	30/06/2014	IMG_0679	1	1	0	0	0	0	0	0	0	0	2	1	3	30	6	2014	15:15:00	0.63542	26.215	0.454	3.15	1.306	18.611	19.6	From_Lake
2197	5012	30/06/2014	IMG_0680	1	1	0	0	0	0	10	0	0	24	1	1	3	30	6	2014	15:30:00	0.64583	29.763	0.468	3.147	1.296	18.68	19.6	From_Lake
2198	5013	30/06/2014	IMG_0681	1	1	0	0	0	0	3	0	0	16	2	1	3	30	6	2014	15:45:00	0.65625	30.775	0.419	3.151	1.317	18.709	19.7	From_Lake
2199	5014	30/06/2014	IMG_0682	1	1	0	0	0	0	8	0	0	33	1	1	3	30	6	2014	16:00:00	0.66667	31.734	0.419	3.152	1.306	18.769	19.8	From_Lake
2200	5015	30/06/2014	IMG_0683	1	1	0	0	0	0	4	0	0	15	2	1	3	30	6	2014	16:15:00	0.67708	31.914	0.443	3.153	1.324	18.835	19.8	From_Lake
2201	5016	30/06/2014	IMG_0684	1	1	0	0	0	0	0	0	0	0	2	1	3	30	6	2014	16:30:00	0.6875	33.763	0.501	3.151	1.33	18.92	19.9	From_Lake
2202	5017	30/06/2014	IMG_0685	1	1	0	0	0	0	5	0	0	20	2	1	3	30	6	2014	16:45:00	0.69792	33.424	0.517	3.153	1.321	18.926	19.9	From_Lake
2203	5018	30/06/2014	IMG_0686	1	1	0	0	0	0	3	0	0	8	2	1	3	30	6	2014	17:00:00	0.70833	36.292	0.533	3.151	1.339	18.904	19.9	From_Lake
2204	5019	30/06/2014	IMG_0687	1	1	0	0	0	0	2	0	1	8	2	1	3	30	6	2014	17:15:00	0.71875	39.464	0.536	3.153	1.348	18.875	19.8	From_Lake
2205	5020	30/06/2014	IMG_0688	1	1	0	0	0	0	0	0	2	1	2	1	3	30	6	2014	17:30:00	0.72917	37.077	0.565	3.154	1.361	18.911	19.8	From_Lake
2206	5021	30/06/2014	IMG_0689	1	1	0	0	0	0	0	0	0	3	2	1	3	30	6	2014	17:45:00	0.73958	40.676	0.56	3.154	1.364	18.969	19.9	From_Lake
2207	5022	30/06/2014	IMG_0690	1	1	0	0	0	0	0	0	0	0	2	1	3	30	6	2014	18:00:00	0.75	40.627	0.606	3.154	1.382	18.941	19.8	From_Lake
2208	5023	30/06/2014	IMG_0691	1	1	0	0	0	0	0	0	0	0	2	1	3	30	6	2014	18:15:00	0.76042	43.485	0.657	3.157	1.369	18.874	19.8	From_Lake
2209	5024	30/06/2014	IMG_0692	1	1	0	0	0	0	1	0	1	3	2	1	3	30	6	2014	18:30:00	0.77083	41.025	0.617	3.159	1.385	18.823	19.8	From_Lake
2210	5025	30/06/2014	IMG_0693	1	1	0	0	0	0	3	0	0	8	2	1	3	30	6	2014	18:45:00	0.78125	43.506	0.675	3.16	1.393	18.806	19.8	From_Lake
2211	5026	30/06/2014	IMG_0694	1	1	0	0	0	0	1	0	0	5	2	1	3	30	6	2014	19:00:00	0.79167	38.082	0.674	3.16	1.416	18.789	19.8	From_Lake
2212	5027	30/06/2014	IMG_0695	1	1	0	0	0	0	1	0	0	2	2	1	3	30	6	2014	19:15:00	0.80208	44.665	0.72	3.161	1.423	18.767	19.7	From_Lake
2213	5028	30/06/2014	IMG_0696	1	1	0	0	0	0	0	0	0	0	2	1	3	30	6	2014	19:30:00	0.8125	45.125	0.677	3.169	1.413	18.751	19.7	From_Lake
2214	5029	30/06/2014	IMG_0697	1	1	0	0	0	0	2	0	0	7	2	1	3	30	6	2014	19:45:00	0.82292	45.051	0.719	3.165	1.426	18.755	19.7	From_Lake
2215	5030	30/06/2014	IMG_0698	1	1	0	0	0	0	1	0	0	3	2	1	3	30	6	2014	20:00:00	0.83333	42.213	0.629	3.171	1.416	18.719	19.8	From_Lake
2216	5031	30/06/2014	IMG_0699	1	1	0	0	0	0	2	0	0	3	2	1	3	30	6	2014	20:15:00	0.84375	45.441	0.736	3.169	1.43	18.722	19.8	From_Lake
2217	5032	30/06/2014	IMG_0700	1	1	0	0	0	0	1	0	0	2	2	1	3	30	6	2014	20:30:00	0.85417	45.921	0.745	3.164	1.43	18.741	19.7	From_Lake
2218	5033	30/06/2014	IMG_0701	1	1	0	0	0	0	0	0	0	0	2	1	3	30	6	2014	20:45:00	0.86458	44.731	0.741	3.172	1.432	18.717	19.7	From_Lake
2219	5034	30/06/2014	IMG_0702	1	1	0	0	0	0	1	0	0	2	2	1	3	30	6	2014	21:00:00	0.875	43.289	0.693	3.177	1.428	18.691	19.7	From_Lake
2220	5035	30/06/2014	IMG_0703	1	1	0	0	0	0	1	0	0	3	2	1	3	30	6	2014	21:15:00	0.88542	44.285	0.746	3.175	1.45	18.638	19.6	From_Lake
2221	5036	30/06/2014	IMG_0704	1	1	0	0	0	0	0	0	0	1	2	1	3	30	6	2014	21:30:00	0.89583	45.14	0.754	3.173	1.459	18.592	19.5	From_Lake
2222	5037	30/06/2014	IMG_0705	1	1	0	0	0	0	0	0	0	3	2	1	3	30	6	2014	21:45:00	0.90625	43.512	0.734	3.177	1.454	18.565	19.4	From_Lake
2223	5068	01/07/2014	IMG_0736	1	1	0	0	0	0	3	0	0	10	2	2	3	1	7	2014	5:30:00	0.22917	32.421	0.686	3.15	1.683	16.41	17.6	From_Lake
2224	5069	01/07/2014	IMG_0737	1	1	0	0	0	0	0	0	0	0	2	2	3	1	7	2014	5:45:00	0.23958	33.794	0.63	3.147	1.753	16.368	17.5	From_Lake
2225	5070	01/07/2014	IMG_0738	1	1	0	0	0	0	0	0	0	0	2	2	3	1	7	2014	6:00:00	0.25	34.487	0.612	3.15	1.746	16.269	17.5	From_Lake
2226	5071	01/07/2014	IMG_0739	1	1	0	0	0	0	0	0	0	0	2	2	3	1	7	2014	6:15:00	0.26042	32.484	0.601	3.148	1.759	16.183	17.4	From_Lake
2227	5072	01/07/2014	IMG_0740	1	1	0	0	0	0	1	0	0	3	2	2	3	1	7	2014	6:30:00	0.27083	34.446	0.546	3.145	1.743	16.117	17.3	From_Lake
2228	5073	01/07/2014	IMG_0741	1	1	0	0	0	0	0	0	0	0	2	2	3	1	7	2014	6:45:00	0.28125	31.726	0.57	3.142	1.746	16.142	17.3	From_Lake
2229	5074	01/07/2014	IMG_0742	1	1	0	0	0	0	0	0	0	0	2	2	3	1	7	2014	7:00:00	0.29167	30.98	0.58	3.144	1.742	16.159	17.3	From_Lake
2230	5075	01/07/2014	IMG_0743	1	1	0	0	0	0	0	0	0	0	2	2	3	1	7	2014	7:15:00	0.30208	31.977	0.548	3.144	1.76	16.064	17.2	From_Lake
2231	5076	01/07/2014	IMG_0744	1	1	0	0	0	0	0	0	0	0	2	2	3	1	7	2014	7:30:00	0.3125	28.706	0.579	3.145	1.695	15.998	17.2	From_Lake
2232	5077	01/07/2014	IMG_0745	1	1	0	0	0	0	0	0	0	0	2	2	3	1	7	2014	7:45:00	0.32292	28.067	0.535	3.144	1.761	16.018	17.2	From_Lake
2233	5078	01/07/2014	IMG_0746	1	1	0	0	0	0	0	0	0	0	2	2	3	1	7	2014	8:00:00	0.33333	26.956	0.524	3.14	1.721	15.937	17.1	From_Lake
2234	5079	01/07/2014	IMG_0747	1	1	0	0	0	0	0	0	0	0	2	2	3	1	7	2014	8:15:00	0.34375	27.577	0.54	3.141	1.762	15.873	17.1	From_Lake
2235	5080	01/07/2014	IMG_0748	1	1	0	0	0	0	0	0	1	1	2	2	3	1	7	2014	8:30:00	0.35417	27.166	0.486	3.143	1.684	15.987	17	From_Lake
2236	5081	01/07/2014	IMG_0749	1	1	0	0	0	0	0	0	0	0	2	2	3	1	7	2014	8:45:00	0.36458	24.737	0.478	3.136	1.708	16.031	17	From_Lake
2237	5082	01/07/2014	IMG_0750	1	1	0	0	0	0	0	0	0	0	2	2	3	1	7	2014	9:00:00	0.375	24.52	0.459	3.137	1.779	15.998	17	From_Lake
2238	5083	01/07/2014	IMG_0751	1	1	0	0	0	0	0	0	0	0	2	2	3	1	7	2014	9:15:00	0.38542	23.521	0.471	3.132	1.728	15.956	16.9	From_Lake
2239	5084	01/07/2014	IMG_0752	1	1	0	0	0	0	0	0	0	0	2	2	3	1	7	2014	9:30:00	0.39583	23.94	0.464	3.131	1.704	15.902	16.8	From_Lake
2240	5085	01/07/2014	IMG_0753	1	1	2	2	2	0	0	0	1	2	2	2	3	1	7	2014	9:45:00	0.40625	23.69	0.424	3.134	1.754	15.832	16.7	From_Lake
2241	5086	01/07/2014	IMG_0754	1	1	0	0	0	0	0	0	0	0	2	2	3	1	7	2014	10:00:00	0.41667	23.926	0.421	3.129	1.752	15.755	16.7	From_Lake
